emp_no,first_name,last_name,birth_date,from_date,to_date,title
491173,Oscar,Yetto,1962-06-18,1991-10-13,9999-01-01,Senior Engineer
491184,Jiafu,Engelmann,1962-04-23,1995-07-14,9999-01-01,Senior Engineer
491191,Chiranjit,Biran,1964-04-27,1990-05-22,9999-01-01,Senior Engineer
491223,Jayesh,Dayang,1962-07-28,1995-05-19,9999-01-01,Senior Engineer
491228,Hilary,Bennet,1964-12-14,1990-07-11,9999-01-01,Senior Engineer
491229,Djelloul,Narahari,1963-03-06,1988-12-05,9999-01-01,Senior Engineer
491236,Malu,Wiegley,1963-07-26,1989-11-27,9999-01-01,Senior Staff
491243,Ipke,Welham,1962-08-26,1987-10-23,9999-01-01,Senior Engineer
491254,Junsik,Anguita,1962-03-18,1993-06-04,9999-01-01,Senior Staff
491260,Adam,Quaggetto,1962-10-10,1996-02-06,9999-01-01,Senior Staff
491265,Akhilish,Lenart,1964-06-21,1991-01-21,9999-01-01,Senior Staff
491273,Claude,Zeleznik,1962-04-02,1991-04-20,9999-01-01,Senior Staff
491277,Tetsushi,Luca,1962-09-13,1993-09-14,9999-01-01,Senior Staff
491312,Goa,Talmon,1962-10-29,1985-02-04,9999-01-01,Senior Engineer
491320,Paloma,Andreotta,1964-07-24,1985-07-21,9999-01-01,Senior Staff
491341,Nidapan,Nourani,1962-08-15,1990-11-25,9999-01-01,Senior Engineer
491357,Billie,Strehl,1963-08-19,1991-09-08,9999-01-01,Senior Engineer
491361,Leandro,Esteva,1964-07-29,1993-01-12,9999-01-01,Senior Engineer
491366,Rafael,Lupu,1964-06-01,1991-08-23,9999-01-01,Senior Engineer
491372,Dmitry,Cappello,1962-12-13,1991-04-02,9999-01-01,Senior Staff
491376,Kazuyasu,Vickson,1963-04-19,1996-06-05,9999-01-01,Senior Staff
491393,Hyuncheol,Ossenbruggen,1962-05-02,1996-11-15,9999-01-01,Senior Staff
491394,Malu,Sherertz,1962-08-25,1991-02-08,9999-01-01,Senior Engineer
491416,Irene,Emiris,1964-12-20,1989-05-05,9999-01-01,Senior Engineer
491422,Stafford,Kopetz,1963-07-10,2002-01-30,9999-01-01,Senior Staff
491427,Joydip,Kieras,1964-03-16,1998-06-25,9999-01-01,Senior Engineer
491441,Lene,Beeson,1964-12-08,1989-09-28,9999-01-01,Senior Staff
491444,KayLiang,Strooper,1963-09-12,1986-05-24,9999-01-01,Senior Staff
491454,Abdulla,Esposito,1962-01-05,1988-07-27,9999-01-01,Senior Staff
491481,Aiichiro,Liedekerke,1964-12-03,1990-12-12,9999-01-01,Senior Engineer
491482,Yucel,Champarnaud,1962-09-13,1988-12-05,9999-01-01,Senior Engineer
491520,Fumino,Schonegge,1962-07-29,1996-06-18,9999-01-01,Senior Staff
491527,Sungwon,Rodiger,1963-07-22,1989-04-16,9999-01-01,Senior Staff
491528,Luisa,Duclos,1963-10-01,1991-01-20,9999-01-01,Senior Engineer
491529,Zongyan,Leppanen,1963-04-09,1996-05-04,9999-01-01,Senior Staff
491530,Adil,Goodrum,1962-11-22,1985-11-06,9999-01-01,Senior Engineer
491536,Ymte,Kakkad,1962-07-14,1998-10-07,9999-01-01,Senior Staff
491544,Maren,Fujisawa,1962-12-23,1989-12-24,9999-01-01,Senior Staff
491583,Mikhail,Chelton,1963-12-18,1988-01-30,9999-01-01,Senior Staff
491589,Yechezkel,Erez,1963-09-01,1987-11-29,9999-01-01,Senior Staff
491604,Charmane,Eppinger,1962-06-27,1995-06-08,9999-01-01,Senior Staff
491614,Chirstian,Marzano,1964-09-27,1994-01-06,9999-01-01,Senior Staff
491633,Zsolt,Bierbaum,1963-10-12,1985-03-27,9999-01-01,Senior Engineer
491642,Kasturi,Tramer,1962-10-21,1991-09-01,9999-01-01,Senior Staff
491671,Kshitij,Kugler,1963-08-31,1986-02-10,9999-01-01,Senior Engineer
491690,Marke,Veevers,1962-05-15,1985-07-31,9999-01-01,Senior Engineer
491705,Ramachenga,Gajiwala,1964-01-17,1991-01-19,9999-01-01,Senior Staff
491713,Jaber,Saoudi,1964-03-17,1986-03-21,9999-01-01,Senior Engineer
491717,Hyuncheol,Takanami,1962-11-25,2001-09-06,9999-01-01,Senior Staff
491731,Shai,Hennings,1964-10-16,1993-11-27,9999-01-01,Senior Staff
491732,Ebru,Denti,1963-07-27,1989-09-09,9999-01-01,Senior Staff
491761,Constantino,Cannard,1964-03-05,1987-08-06,9999-01-01,Senior Staff
491762,Masamitsu,Mungall,1964-09-17,1986-01-22,9999-01-01,Senior Engineer
491763,Yurii,Zallocco,1963-03-30,1990-04-07,9999-01-01,Senior Staff
491765,Susanne,Beausoleil,1963-06-21,1987-11-19,9999-01-01,Senior Engineer
491772,Jianhui,Ginesta,1963-01-24,1992-01-23,9999-01-01,Senior Engineer
491774,Wuxu,Zambonelli,1964-09-04,1994-08-13,9999-01-01,Senior Engineer
491776,Kinh,Puppe,1964-10-01,1996-06-13,9999-01-01,Senior Engineer
491777,Wayne,Uhrik,1964-02-09,1990-07-12,9999-01-01,Senior Engineer
491791,Fumitake,Shrader,1964-08-20,1985-02-11,9999-01-01,Senior Engineer
491804,Josyula,Swen,1964-02-09,1994-11-29,9999-01-01,Senior Engineer
491812,Alenka,Stroustrup,1964-01-19,1999-07-23,9999-01-01,Senior Staff
491814,Douadi,Katiyar,1962-05-17,1988-01-02,9999-01-01,Senior Engineer
491823,Eric,Brodal,1962-10-23,1991-11-10,9999-01-01,Senior Engineer
491836,Hinrich,Mitchem,1964-12-07,1991-12-20,9999-01-01,Senior Engineer
491838,Vatsa,Cochrane,1962-03-26,1995-12-17,9999-01-01,Senior Engineer
491840,Chaitali,Nitto,1963-06-09,1986-02-28,9999-01-01,Senior Staff
491870,Irena,Schiettecatte,1962-04-08,1993-06-19,9999-01-01,Senior Engineer
491871,Mohamadou,Plavsic,1963-05-14,2000-11-23,9999-01-01,Senior Engineer
491882,Kwangjo,Mandelberg,1962-04-27,1991-11-03,9999-01-01,Senior Engineer
491895,Subhrajyoti,Mikschl,1964-02-06,1986-02-22,9999-01-01,Senior Staff
491897,Zhiwei,Ferriere,1962-11-16,1994-05-22,9999-01-01,Senior Engineer
491907,Cheong,Swiler,1963-10-12,1996-04-02,9999-01-01,Senior Staff
491911,Yuping,Vidal,1962-02-18,1992-11-15,9999-01-01,Senior Staff
491935,Matk,Krybus,1964-02-18,1995-03-19,9999-01-01,Senior Engineer
491938,Zvonko,Hagimont,1963-02-15,1988-06-20,9999-01-01,Senior Engineer
491995,Parviz,Seghrouchni,1963-09-24,1991-06-14,9999-01-01,Senior Staff
491998,Maja,Masand,1962-04-17,1992-08-22,9999-01-01,Senior Staff
492008,Nectarios,Riesenhuber,1963-09-06,1987-08-14,9999-01-01,Senior Engineer
492011,Florian,Chimia,1962-01-25,1987-05-14,9999-01-01,Senior Staff
492036,Basem,Chaudhuri,1962-01-08,1987-06-22,9999-01-01,Senior Staff
492060,Owen,Rando,1963-06-08,1985-12-18,9999-01-01,Senior Staff
492104,Shahaf,Crelier,1963-05-19,1991-06-30,9999-01-01,Senior Staff
492109,Giordano,Olivero,1964-11-26,1987-10-18,9999-01-01,Senior Staff
492111,Mong,Gihr,1962-05-02,1986-09-18,9999-01-01,Senior Engineer
492130,Lihong,Bach,1963-11-04,1992-12-25,9999-01-01,Senior Staff
492132,Mong,Cannane,1963-12-12,1985-09-04,9999-01-01,Senior Staff
492136,Gritta,Harbusch,1962-12-02,1987-04-14,9999-01-01,Senior Engineer
492154,Kerhong,Kalloufi,1963-01-06,1986-01-28,9999-01-01,Senior Engineer
492158,Cristinel,Schonegge,1964-04-24,1985-09-17,9999-01-01,Senior Staff
492159,Huan,Rajcani,1964-06-09,1985-10-22,9999-01-01,Senior Engineer
492164,Ghassan,Birta,1962-03-03,1987-04-14,9999-01-01,Senior Staff
492175,Marke,Deyuan,1964-11-22,1998-11-05,9999-01-01,Senior Staff
492176,Shan,Casley,1962-11-10,1989-09-30,9999-01-01,Senior Engineer
492177,Navin,Neiman,1963-10-02,1991-10-05,9999-01-01,Senior Staff
492193,Serif,Francisci,1962-07-01,1990-03-01,9999-01-01,Senior Engineer
492194,Zhonghui,Maierhofer,1964-10-13,1999-09-26,9999-01-01,Senior Staff
492207,Tua,Awdeh,1963-08-05,1990-10-05,9999-01-01,Senior Staff
492216,Yuguang,Anger,1964-07-23,1985-08-31,9999-01-01,Senior Engineer
492217,Heekeun,Verhaegen,1965-01-16,1991-09-28,9999-01-01,Senior Engineer
492220,Valter,Varley,1964-07-21,1987-05-03,9999-01-01,Senior Engineer
492269,Nahid,Menhardt,1964-11-12,1985-08-19,9999-01-01,Senior Engineer
492276,Parto,Leivant,1963-12-14,1998-09-03,9999-01-01,Senior Staff
492287,Kwangyoen,Cichocki,1962-05-23,1986-11-04,9999-01-01,Senior Staff
492288,Fumitake,Munro,1964-10-18,1990-05-21,9999-01-01,Senior Staff
492310,Jiakeng,Segond,1964-09-23,1996-10-25,9999-01-01,Senior Staff
492315,Hitofumi,Plavsic,1963-11-24,1999-05-01,9999-01-01,Senior Staff
492349,Fumitake,Giveon,1962-05-09,1994-05-06,9999-01-01,Senior Staff
492352,Claudi,Grospietsch,1964-09-27,1993-12-15,9999-01-01,Senior Staff
492379,Bernd,Detkin,1962-07-29,1992-07-30,9999-01-01,Senior Staff
492400,Kousuke,Cyne,1964-06-09,1996-04-14,9999-01-01,Senior Staff
492405,Hironobu,Oehlmann,1964-01-28,1985-02-25,9999-01-01,Senior Staff
492413,Arch,Coney,1962-07-05,1988-07-15,9999-01-01,Senior Staff
492416,Xiaoheng,Brandsma,1963-08-30,1992-03-22,9999-01-01,Senior Engineer
492422,Aemilian,Detkin,1964-01-19,1989-01-29,9999-01-01,Senior Engineer
492424,Lihong,Ferretti,1964-11-27,1989-06-07,9999-01-01,Senior Staff
492427,Rafail,Henseler,1963-12-18,1992-01-25,9999-01-01,Senior Engineer
492435,Breannda,Merlo,1962-12-24,1994-08-27,9999-01-01,Senior Staff
492441,Stafford,Fraisse,1964-10-01,1985-07-07,9999-01-01,Senior Staff
492444,Basant,Cronan,1962-10-14,1988-02-19,9999-01-01,Senior Staff
492445,Chaoyi,Bain,1962-10-29,1986-08-10,9999-01-01,Senior Staff
492452,Gully,Heping,1964-07-01,1988-05-08,9999-01-01,Senior Engineer
492462,Niclas,Hammerschmidt,1962-11-03,1988-05-31,9999-01-01,Senior Engineer
492478,Marsha,Cherinka,1962-07-25,1985-09-03,9999-01-01,Senior Staff
492492,Ulises,Schreiter,1963-03-29,1986-11-07,9999-01-01,Senior Engineer
492497,Seongbin,Liedekerke,1962-01-21,1993-09-25,9999-01-01,Senior Engineer
492503,Zhaofang,Hemaspaandra,1963-11-18,1985-02-26,9999-01-01,Senior Engineer
492507,Mariusz,Claffy,1963-03-27,1986-03-10,9999-01-01,Senior Engineer
492511,Pragnesh,Schmiedel,1962-08-08,1993-05-01,9999-01-01,Senior Engineer
492518,Berni,Erva,1963-08-15,1986-05-09,9999-01-01,Senior Engineer
492524,Billur,Setlzner,1962-05-28,1987-06-01,9999-01-01,Senior Staff
492526,Kien,Driscoll,1962-02-04,1993-06-02,9999-01-01,Senior Staff
492540,Tristan,Khalil,1964-12-16,1996-08-03,9999-01-01,Senior Staff
492545,Miquel,Rouquie,1964-02-06,1986-12-09,9999-01-01,Senior Engineer
492551,Pranay,Kleiser,1964-03-14,1987-02-12,9999-01-01,Senior Staff
492560,Patricio,Schach,1962-11-22,1994-11-28,9999-01-01,Senior Engineer
492568,Pragnesh,Mungall,1962-02-17,1992-11-12,9999-01-01,Senior Staff
492571,Hugh,Rahimi,1962-07-02,1986-02-17,9999-01-01,Senior Staff
492575,Gianluca,Rousseau,1962-01-08,1994-07-06,9999-01-01,Senior Engineer
492581,Goetz,DuBourdieux,1964-03-10,1993-10-01,9999-01-01,Senior Engineer
492603,Jiafu,Solovay,1964-04-17,1985-08-15,9999-01-01,Senior Engineer
492621,Elzbieta,Conte,1962-11-21,1987-05-16,9999-01-01,Senior Engineer
492632,Make,Beetstra,1962-11-15,1990-05-13,9999-01-01,Senior Engineer
492635,Steen,Mansanne,1964-01-14,1991-07-19,9999-01-01,Senior Staff
492648,Berhard,Sigstam,1962-09-17,1988-05-28,9999-01-01,Senior Engineer
492677,Goetz,McAffer,1965-01-26,1988-02-05,9999-01-01,Senior Engineer
492689,Jenwei,Garnham,1962-02-06,1992-05-28,9999-01-01,Senior Engineer
492709,Filipe,Wendorf,1962-07-04,1998-06-28,9999-01-01,Senior Engineer
492721,Samphel,Perly,1964-05-06,1987-02-18,9999-01-01,Senior Staff
492724,Huican,Koyama,1963-11-09,1990-11-24,9999-01-01,Senior Engineer
492735,Jacopo,Reistad,1964-08-12,1996-12-09,9999-01-01,Senior Staff
492741,Uinam,DasSarma,1963-09-03,1993-08-13,9999-01-01,Senior Engineer
492766,Thodoros,Murillo,1964-04-07,1988-05-31,9999-01-01,Senior Engineer
492782,Yahiko,Ratnakar,1962-07-10,1994-02-16,9999-01-01,Senior Staff
492789,Hein,Skafidas,1964-12-01,1997-04-21,9999-01-01,Senior Engineer
492796,Oscal,Gadepally,1964-12-22,1989-11-09,9999-01-01,Senior Staff
492821,Marl,Weisert,1963-05-16,1995-05-04,9999-01-01,Senior Staff
492837,Tadanori,Ashish,1964-06-02,1996-02-09,9999-01-01,Senior Staff
492846,Tayeb,Schneeberger,1964-06-11,1991-09-27,9999-01-01,Senior Engineer
492861,Shen,Ermel,1964-03-14,1994-09-10,9999-01-01,Senior Staff
492863,Arra,Cronan,1964-03-29,1998-05-07,9999-01-01,Senior Engineer
492872,Garnet,Danley,1962-12-29,1989-11-06,9999-01-01,Senior Staff
492897,Atreye,Kemmerer,1963-12-06,1988-09-17,9999-01-01,Senior Engineer
492901,Giordano,Zizka,1963-07-07,1986-08-20,9999-01-01,Senior Engineer
492919,Khatoun,Baby,1962-05-07,1994-04-11,9999-01-01,Senior Staff
492933,Xuejia,Masada,1964-12-08,1998-08-21,9999-01-01,Senior Staff
492955,Eric,Himler,1962-11-29,1987-07-24,9999-01-01,Senior Engineer
492960,Sarita,Schahn,1964-10-07,1995-02-15,9999-01-01,Senior Staff
492961,Lihong,Griswold,1963-02-27,1996-12-19,9999-01-01,Senior Staff
492971,Khalid,Plumb,1964-08-29,1985-06-18,9999-01-01,Senior Engineer
492973,Yuping,Demos,1964-03-26,1985-10-21,9999-01-01,Senior Engineer
492974,Mats,Murtha,1964-04-10,1993-02-15,9999-01-01,Senior Staff
492975,Nalini,Czaja,1964-09-20,1988-11-14,9999-01-01,Senior Engineer
492978,Marla,Cullers,1962-06-02,1998-11-02,9999-01-01,Senior Engineer
492999,Xinyu,Marzano,1964-02-14,1985-06-20,9999-01-01,Senior Staff
493006,Byong,Sidje,1964-12-16,1988-07-02,9999-01-01,Senior Engineer
493007,Vitaly,Hemaspaandra,1964-02-23,1989-08-09,9999-01-01,Senior Engineer
493015,Nahla,Eiron,1963-11-09,1999-06-08,9999-01-01,Senior Staff
493024,Mahmut,Guerreiro,1964-04-19,1993-04-08,9999-01-01,Senior Staff
493031,Hironoby,Jakobus,1965-01-23,1991-07-30,9999-01-01,Senior Staff
493048,Muzhong,Berztiss,1965-01-31,1995-01-23,9999-01-01,Senior Staff
493072,Jinya,Chinal,1963-06-17,1993-01-23,9999-01-01,Senior Engineer
493076,Fox,Baer,1964-02-27,2002-06-06,9999-01-01,Senior Staff
493089,Claude,Moffat,1962-01-19,1994-05-12,9999-01-01,Senior Engineer
493123,Sasan,Spinelli,1964-01-04,1991-01-13,9999-01-01,Senior Engineer
493126,Toney,Percebois,1964-09-07,1989-02-20,9999-01-01,Senior Staff
493131,Akeel,Mamelak,1964-10-27,1987-11-10,9999-01-01,Senior Engineer
493144,Youssef,Swiss,1963-10-16,1992-04-07,9999-01-01,Senior Engineer
493160,Tze,Chinin,1962-09-12,1986-09-22,9999-01-01,Senior Engineer
493193,Toney,Rothe,1963-07-22,1987-12-30,9999-01-01,Senior Staff
493197,Masako,Miara,1963-05-12,1998-06-15,9999-01-01,Senior Engineer
493203,Pragnesh,Gien,1964-12-12,1997-01-04,9999-01-01,Senior Staff
493205,Zhenhua,Kusakabe,1962-09-09,1992-11-04,9999-01-01,Senior Engineer
493207,Shirish,Belinskaya,1963-08-13,1987-09-28,9999-01-01,Senior Engineer
493214,Snehasis,Angelopoulos,1964-06-29,1991-08-15,9999-01-01,Senior Staff
493236,Florian,Yavatkar,1963-03-23,1999-04-23,9999-01-01,Senior Staff
493250,Kazuhide,Sichman,1964-04-04,1993-03-25,9999-01-01,Senior Staff
493272,Nakhoon,Blokdijk,1963-05-02,1985-10-25,9999-01-01,Senior Staff
493273,Shounak,Restivo,1962-12-26,1989-01-10,9999-01-01,Senior Staff
493296,Serap,Mapelli,1963-04-07,2001-02-14,9999-01-01,Senior Engineer
493307,Dannz,Sundgren,1963-09-10,1989-01-01,9999-01-01,Senior Staff
493312,Billie,Chappelet,1962-05-30,1988-09-08,9999-01-01,Senior Engineer
493315,Shaunak,Thebaut,1964-03-05,1991-09-12,9999-01-01,Senior Engineer
493319,Zhiwei,Takanami,1964-10-16,1988-07-14,9999-01-01,Senior Engineer
493335,Mooi,Penn,1962-03-02,1996-06-27,9999-01-01,Senior Staff
493338,Harngdar,Rijckaert,1963-12-29,1990-02-10,9999-01-01,Senior Staff
493339,Zhongwei,Lindenbaum,1963-07-02,1993-01-21,9999-01-01,Senior Staff
493345,Marsha,Dayang,1964-04-30,1990-11-13,9999-01-01,Senior Staff
493355,Ziva,Onuegbe,1963-03-11,1993-01-19,9999-01-01,Senior Staff
493374,Ymte,Rosiles,1964-08-13,1989-08-17,9999-01-01,Senior Staff
493376,Barton,Stanfel,1963-01-15,1995-11-10,9999-01-01,Senior Staff
493385,Fan,Kulisch,1962-12-24,1986-10-15,9999-01-01,Senior Staff
493390,Perla,DuCasse,1962-08-21,1986-10-17,9999-01-01,Senior Engineer
493398,Arif,Malinowski,1964-07-05,1985-02-07,9999-01-01,Senior Staff
493406,Boguslaw,Wielonsky,1963-09-11,1995-11-12,9999-01-01,Senior Engineer
493416,Marco,Kopetz,1964-04-26,1986-08-12,9999-01-01,Senior Engineer
493417,Rafael,Guerreiro,1962-06-18,1995-12-12,9999-01-01,Senior Engineer
493433,Ziva,Kuszyk,1963-01-16,1994-06-02,9999-01-01,Senior Staff
493437,Valeska,Bondorf,1962-10-01,1986-09-16,9999-01-01,Senior Engineer
493443,Sedat,Sabnani,1964-07-27,1990-01-21,9999-01-01,Senior Engineer
493445,Yinghua,Solovay,1962-03-07,1996-03-19,9999-01-01,Senior Engineer
493452,Eberhardt,Ouhyoung,1963-04-04,1987-10-06,9999-01-01,Senior Engineer
493469,Sverrir,Verspoor,1964-03-05,1988-02-19,9999-01-01,Senior Engineer
493471,Shirish,Luce,1963-09-17,1993-07-22,9999-01-01,Senior Staff
493477,Shigeichiro,Spinelli,1962-04-24,1995-02-14,9999-01-01,Senior Engineer
493500,Sastry,Choobineh,1964-03-07,1993-07-31,9999-01-01,Senior Staff
493512,Mingsen,Wursthorn,1964-07-09,1986-06-11,9999-01-01,Senior Engineer
493517,Mayuri,Portugali,1964-01-13,1989-06-29,9999-01-01,Senior Engineer
493540,Make,Piveteau,1963-07-28,1986-05-14,9999-01-01,Senior Staff
493544,Zhonghua,Felder,1964-07-21,1991-05-11,9999-01-01,Senior Engineer
493582,Adin,Greibach,1963-11-09,1985-08-23,9999-01-01,Senior Staff
493584,Rildo,Rusterholz,1963-06-16,1989-07-09,9999-01-01,Senior Engineer
493600,Keung,Heusch,1964-01-26,1986-06-01,9999-01-01,Senior Staff
493602,Marsal,Zhang,1964-07-22,1989-11-25,9999-01-01,Senior Staff
493633,Ramya,Papsdorf,1963-02-26,1986-07-13,9999-01-01,Senior Staff
493635,Yuping,Spinelli,1962-11-20,1993-02-04,9999-01-01,Senior Engineer
493658,Gaurav,Ambroszkiewicz,1963-04-07,1991-04-15,9999-01-01,Senior Staff
493672,Cheong,Menyhert,1962-05-29,1995-02-27,9999-01-01,Senior Staff
493684,Mohammad,Gammage,1964-02-09,1985-07-22,9999-01-01,Senior Staff
493687,Ekawit,Vecchio,1962-11-12,1994-02-18,9999-01-01,Senior Engineer
493719,Elvis,Binding,1962-09-18,1992-05-12,9999-01-01,Senior Staff
493734,Mayumi,Schmiedel,1963-05-21,1992-04-19,9999-01-01,Senior Staff
493744,Leni,Kropatsch,1965-01-14,1997-07-17,9999-01-01,Senior Engineer
493755,Shaowei,Wossner,1964-04-08,1993-07-31,9999-01-01,Senior Staff
493757,Zhonghui,Peroz,1963-02-21,1990-11-15,9999-01-01,Senior Engineer
493760,Heng,Ghazalie,1963-07-22,1991-05-24,9999-01-01,Senior Engineer
493766,Rosli,Lorch,1962-06-26,1993-12-01,9999-01-01,Senior Staff
493773,Yonghoan,Quittner,1963-04-05,1989-05-13,9999-01-01,Senior Staff
493790,Georgy,Serdy,1962-05-24,1993-03-08,9999-01-01,Senior Staff
493814,Dante,Bain,1964-11-14,1988-04-21,9999-01-01,Senior Staff
493821,Aiichiro,Legleitner,1963-06-03,1988-04-07,9999-01-01,Senior Engineer
493826,Peer,Roccetti,1963-06-16,1991-01-14,9999-01-01,Senior Engineer
493838,Boutros,Rebaine,1964-03-02,1999-03-08,9999-01-01,Senior Engineer
493860,Mack,Schieder,1963-08-20,1988-08-07,9999-01-01,Senior Engineer
493868,Katsuyuki,Worfolk,1962-03-23,1985-03-15,9999-01-01,Senior Staff
493882,Sachar,Randi,1962-01-11,1993-11-08,9999-01-01,Senior Staff
493908,Baziley,Sevcikova,1964-03-01,1992-12-21,9999-01-01,Senior Staff
493919,Geraldo,Erol,1964-06-14,1987-07-09,9999-01-01,Senior Engineer
493927,Dipankar,Marsiglia,1963-09-06,2002-03-10,9999-01-01,Senior Engineer
493937,Volkmar,Alameldin,1963-08-26,1988-05-21,9999-01-01,Senior Engineer
493942,Rasikan,Ferriere,1962-05-03,1997-08-06,9999-01-01,Senior Engineer
493951,Vugranam,Sidje,1964-02-21,1992-10-19,9999-01-01,Senior Staff
493954,Luisa,Puppe,1964-04-02,1993-04-02,9999-01-01,Senior Engineer
493956,Charmane,Matzke,1962-01-22,2000-02-17,9999-01-01,Senior Staff
493958,Renny,Zuberek,1962-07-28,1991-04-26,9999-01-01,Senior Engineer
493964,Moheb,Couchot,1964-10-27,1991-08-12,9999-01-01,Senior Staff
493978,Masali,Rabehasaina,1962-05-04,1991-05-15,9999-01-01,Senior Staff
493983,Jayesh,Diderrich,1963-08-12,1987-03-18,9999-01-01,Senior Staff
493984,Nevio,Fortenbacher,1962-03-03,1987-08-30,9999-01-01,Senior Staff
493987,Perla,Compeau,1963-02-20,1987-11-04,9999-01-01,Senior Staff
494001,Zhiwei,Escriba,1964-04-27,1985-02-28,9999-01-01,Senior Staff
494004,Sanjeeva,Shimshoni,1962-01-02,1985-04-16,9999-01-01,Senior Staff
494006,Syozo,Fordan,1963-08-22,1990-11-07,9999-01-01,Senior Staff
494011,Hailing,Budinsky,1963-07-03,1997-11-10,9999-01-01,Senior Staff
494013,Sakthirel,Eiter,1962-04-19,1996-03-03,9999-01-01,Senior Staff
494017,Shimshon,Chinal,1962-12-24,1987-03-20,9999-01-01,Senior Engineer
494019,Morrie,Iisaku,1965-01-16,1991-05-06,9999-01-01,Senior Staff
494033,Rasiah,Stasinski,1963-07-01,1988-04-02,9999-01-01,Senior Staff
494052,Kwangsub,Versino,1964-08-22,1994-05-26,9999-01-01,Senior Staff
494088,Phule,Dahlbom,1965-01-10,1989-02-06,9999-01-01,Senior Engineer
494093,Munir,Molenaar,1962-10-26,1991-09-08,9999-01-01,Senior Staff
494119,Srinidhi,Reistad,1962-08-01,1997-06-16,9999-01-01,Senior Staff
494139,Marek,Siegrist,1962-10-31,1989-03-14,9999-01-01,Senior Engineer
494142,Shay,Brizzi,1963-09-08,1995-06-29,9999-01-01,Senior Engineer
494145,Kwangsub,Erie,1964-02-15,1995-03-16,9999-01-01,Senior Staff
494158,Naftaly,Veccia,1962-08-05,1993-08-14,9999-01-01,Senior Staff
494159,Yongdong,Segond,1962-02-20,1996-04-29,9999-01-01,Senior Staff
494160,Gretta,Luiz,1962-07-23,1992-03-22,9999-01-01,Senior Staff
494175,Mountaz,Veldwijk,1963-11-24,1998-01-25,9999-01-01,Senior Engineer
494177,Guoxiang,Pocchiola,1962-06-25,1987-02-20,9999-01-01,Senior Staff
494182,Tokuyasu,Chinin,1962-08-27,1991-08-18,9999-01-01,Senior Engineer
494184,Doohun,Morrey,1964-08-17,1986-11-24,9999-01-01,Senior Engineer
494188,Billie,Kumaresan,1962-10-21,1991-02-27,9999-01-01,Senior Staff
494196,Sven,Hofmeyr,1963-01-09,1993-01-20,9999-01-01,Senior Engineer
494201,Martien,Terwilliger,1962-04-21,1988-07-12,9999-01-01,Senior Engineer
494247,Alois,DeMori,1963-10-22,1995-04-27,9999-01-01,Senior Engineer
494252,Aleksander,Glowinski,1963-11-10,1988-01-15,9999-01-01,Senior Engineer
494256,Tooru,Ginesta,1962-03-07,1986-12-19,9999-01-01,Senior Engineer
494269,Zongyan,Diderrich,1964-02-20,1985-08-10,9999-01-01,Senior Staff
494280,Yechezkel,Perry,1964-11-22,1988-02-18,9999-01-01,Senior Engineer
494289,Sadok,Marrakchi,1964-11-24,1990-10-04,9999-01-01,Senior Engineer
494292,Hinrich,Plotkin,1963-04-23,1991-08-14,9999-01-01,Senior Engineer
494307,Zorica,Serot,1962-09-10,1994-08-16,9999-01-01,Senior Engineer
494310,Khoa,Luft,1964-02-28,1997-11-19,9999-01-01,Senior Engineer
494318,Prodip,Slobodova,1962-12-11,1997-01-27,9999-01-01,Senior Engineer
494326,Satosi,Veevers,1962-05-05,1986-03-03,9999-01-01,Senior Staff
494334,Florian,Bennet,1962-01-10,1992-10-17,9999-01-01,Senior Staff
494343,Along,Shokrollahi,1962-02-22,1996-03-20,9999-01-01,Senior Staff
494349,Remco,Silva,1963-07-24,1985-03-22,9999-01-01,Senior Staff
494376,Luigi,Marquardt,1964-12-22,1996-01-11,9999-01-01,Senior Engineer
494390,Cheong,Delaune,1964-12-19,1999-10-10,9999-01-01,Senior Engineer
494405,Angus,Syrotiuk,1964-12-01,1992-05-28,9999-01-01,Senior Staff
494407,Mayumi,Herath,1962-05-01,2000-06-18,9999-01-01,Senior Engineer
494418,Augustine,Nergos,1963-02-18,1986-04-13,9999-01-01,Senior Staff
494431,Fumiyo,Przulj,1962-01-01,1989-04-08,9999-01-01,Senior Staff
494432,Jackson,Krogh,1963-01-25,1997-09-23,9999-01-01,Senior Engineer
